feature_name
methyl_C8orf44_1
methyl_PPARG
methyl_DNAAF1_1
methyl_KCNIP3_1
methyl_TERC_2
methyl_MUM1_1
methyl_GLB1L3_2
methyl_HIST1H4K
methyl_DNAJB11_4
methyl_KLHL7_1
methyl_HNF1A_2
methyl_MEST_5
methyl_CCNG1_1
methyl_EIF1AX_2
methyl_IRF8_2
methyl_ANKRD7_2
methyl_CCDC65_2
methyl_SNCA_1
methyl_CTC-479C5NA12_3
methyl_SNAP91
methyl_PTN_1
methyl_NMNAT3_2
methyl_CAMK4_1
methyl_HTR5A_1
methyl_GRIA1_2
methyl_KIAA0195_1
methyl_ERGIC3_2
methyl_BOLA1_2
methyl_RPL10A_2
methyl_EARS2_1
methyl_ME3_1
methyl_FANCF_5
methyl_IPO9_1
methyl_GLDC_2
methyl_CTHRC1_2
methyl_LDLR_1
methyl_POLR1C_3
methyl_RP11-90P5NA2_1
methyl_MIR6872_2
methyl_FABP7
methyl_RP11-5O17NA1_1
methyl_TACC1_2
methyl_FAM43B_1
methyl_RP11-713D19NA1_2
methyl_HIST1H2AG_3
methyl_DDX43_1
methyl_PPAP2B_2
methyl_RP11-383H13NA1_1
methyl_PLIN2
methyl_PSME2_2
methyl_HOXB1_1
methyl_COG7_2
methyl_CTC-398G3NA6_3
methyl_AIFM2_2
methyl_MARCKS_2
methyl_C16orf52_1
methyl_CCND1_3
methyl_RP11-410L14NA2_2
methyl_PEG10_15
methyl_SHH_2
methyl_RP11-944L7NA4_5
methyl_ZNF575_2
methyl_CTD-2528L19NA4_2
methyl_CHAT_1
methyl_ZMYM2_1
methyl_CTC-454I21NA3_3
methyl_RBM14-RBM4_1
methyl_FRA10AC1_1
methyl_FOXQ1_2
methyl_TWIST1_6
methyl_ACCS_1
methyl_COL23A1_1
methyl_RBBP7_2
methyl_FAM19A4_1
methyl_CCDC106_5
methyl_MED15_2
methyl_DNAJB6_1
methyl_RP11-618G20NA1_1
methyl_RP11-806H10NA4_2
methyl_AQP6
methyl_FOXE3_1
methyl_HIST1H2AI
methyl_FASTKD5_2
methyl_NR5A1_2
methyl_KLK10_7
methyl_SMARCA4_2
methyl_C10orf55_2
methyl_CTSZ_5
methyl_CD8A_2
methyl_CCDC125_1
methyl_ARSK_1
methyl_TUBGCP5_1
methyl_TMX1_2
methyl_AMDHD2_1
methyl_AC005796NA2_2
methyl_HMHA1_1
methyl_HOXD-AS2_2
methyl_RAC3_2
methyl_ACTR3C_1
methyl_CHURC1-FNTB_2
methyl_TNFRSF18_1
methyl_ITFG1-AS1
methyl_C8G_2
methyl_CPT1A_1
methyl_FBXL19_1
methyl_SNX19_2
methyl_EYA4_1
methyl_NEU1_2
methyl_HS3ST3A1_1
methyl_RELB_2
methyl_TRIM9_1
methyl_DDB2_2
methyl_IRX3_1
methyl_P2RX4_1
methyl_CXorf38_2
methyl_HPDL_1
methyl_CRIP3
methyl_PXMP4_1
methyl_BOLA2B_1
methyl_FAM217B_1
methyl_JAM3
methyl_CCDC82_1
methyl_HSD17B8
methyl_MYOCD_2
methyl_GPM6B_2
methyl_CCDC51_1
methyl_AC087651NA1_1
methyl_CTB-179K24NA3_3
methyl_ODF3B_2
methyl_ATAT1
methyl_ADHFE1_3
methyl_LMX1B_2
methyl_ITPKB_1
methyl_TFCP2_2
methyl_FBXL19_4
methyl_CRIP1
methyl_HIST1H2AH
methyl_TF_2
methyl_NUDT12_1
methyl_CD70_2
methyl_EBF3
methyl_KAL1_2
methyl_SYT5_2
methyl_COL8A1_2
methyl_CXCR4_2
methyl_RASGRF2
methyl_AKR1B1_1
methyl_C3orf14_2
methyl_CXXC1_3
methyl_CTD-2269F5NA1_1
methyl_ARHGDIG_2
methyl_SLC11A2_1
methyl_TMEM115
methyl_ATP5G2_1
methyl_PTGER2_2
methyl_RGL3
methyl_OXCT1_1
methyl_PRH1_3
methyl_KLHL40_1
methyl_AP000688NA14_1
methyl_TNFRSF10D_1
methyl_DKK2_2
methyl_DEF6_1
methyl_GPI_1
methyl_MFSD3
methyl_MED30_1
methyl_NA_114
methyl_ATP5G3_2
methyl_CABP4_3
methyl_CRYZ_2
methyl_WT1-AS_1
methyl_RAPGEF3_2
methyl_AC073610NA5_2
methyl_CDKL2_2
methyl_ARAP1_1
methyl_MYCBP_2
methyl_GABRA2_2
methyl_PXDN_2
methyl_DCDC2_1
methyl_RBM15B_1
methyl_HCFC1_2
methyl_ALPK3
methyl_MIR4512_1
methyl_ATP5E_1
methyl_OPRK1_2
methyl_HIST1H2BH_1
methyl_ABLIM3_2
methyl_ELOVL4_1
methyl_ZNF562_2
methyl_FARSA_2
methyl_SLC30A2_2
methyl_CST8_1
methyl_TBX21_1
methyl_DFFA_2
methyl_NA_51
methyl_ABHD1
methyl_HHEX_2
methyl_ADCY4_2
methyl_ANKRD13A_2
methyl_DHRS3_2
methyl_ANGPT1_2
methyl_SLC2A12
methyl_RAB3GAP2_2
methyl_MED14
methyl_GBP4_1
methyl_DPP7_1
methyl_IRF7
methyl_CAMK2D_2
methyl_MFI2_2
methyl_HOXD11
methyl_NGFR_1
methyl_ALX1_1
methyl_CASKIN2_3
methyl_LTK_2
methyl_AC009264NA1_1
methyl_AC004854NA4_1
methyl_AC141586NA5_2
methyl_C17orf67_1
methyl_SLC1A4_1
methyl_MICU3_2
methyl_RAB18_2
methyl_GALT_3
methyl_ALX4_7
methyl_KDM8_1
methyl_PDE3B_2
methyl_COASY_1
methyl_RIC3
methyl_CAMK1D_1
methyl_HSD17B12_1
methyl_MIR6872_1
methyl_LRCH2_1
methyl_MBIP_1
methyl_ILF2_2
methyl_RP11-566K11NA4_1
methyl_IGF2_7
methyl_PCDH17_1
methyl_YBX3_2
methyl_BAK1_2
methyl_SPEF2_1
methyl_ALX4_5
methyl_CARKD_2
methyl_HAT1
methyl_MRPL3_1
methyl_CHMP2A_2
methyl_NEK9_2
methyl_BMP6_1
methyl_ACAN
methyl_DNAH6_2
methyl_TAMM41_1
methyl_APC_5
methyl_CD164_1
methyl_APEX1_3
methyl_CARTPT_2
methyl_CIPC_2
methyl_GGCT_2
methyl_COX8C_1
